gene_or_promoter	start	end	strand	class	genes_in_TU	start_if_select_as_start	cannot_as_start	Uniprot	Description	Gene	Cellular protein location (according to www.uniprot.org)	A14.07036	A14.07037	A14.07038	cumulativeMass	iBAQ_W3110	iBAQ_W3110_cumulative_abundance	iBAQ_Step04	iBAQ_Step04_cumulative_abundance	iBAQ_Step05	iBAQ_Step05_cumulative_abundance	iBAQ_Step09	iBAQ_Step09_cumulative_abundance	iBAQ_Step10	iBAQ_Step10_cumulative_abundance
b2372	2489242	2490186	-1	gene		2489242	0	P0AA49				4.591655779049254e-07			73.20846455065009	-8.183979433198816e-07	0.42073525333518524	-3.5644883571869115e-07	0.40826049494483735	-0.0	0.420787207339216	-0.0	0.40678570715602913	-0.0	0.40655046726769173
b2373	2490256	2491950	-1	gene		2490256	0	P0AFI0				4.591655779049254e-07			73.20846500981567	-8.183979433198816e-07	0.42073443493724194	-3.5644883571869115e-07	0.4082601384960016	-0.0	0.420787207339216	-0.0	0.40678570715602913	-0.0	0.40655046726769173
b2374	2492004	2493254	-1	gene		2492004	0	P69902				4.591655779049254e-07			73.20846546898125	4.407924482468467e-05	0.42073361653929864	4.773165928774592e-05	0.4082597820471659	4.332025152463808e-05	0.420787207339216	2.6991719180233327e-05	0.40678570715602913	3.195245093804911e-05	0.40655046726769173
PM0-9855	2493255	2493439	-1	promoter	[b2374]	2493255	0					4.591655779049254e-07			73.20846592814681	-8.183979433198816e-07	0.42077769578412333	-3.5644883571869115e-07	0.40830751370645363	-0.0	0.42083052759074063	-0.0	0.4068126988752094	-0.0	0.4065824197186298
b2375	2493767	2494402	-1	gene		2493767	0	P76520				4.591655779049254e-07			73.2084663873124	1.2798783739315944e-05	0.42077687738618	8.397150550566472e-06	0.4083071572576179	1.4752873823366972e-05	0.42083052759074063	1.3384028927733805e-05	0.4068126988752094	1.3758801238211142e-05	0.4065824197186298
PM0-9856	2494403	2494433	-1	promoter	[b2371, b2372, b2373, b2374, b2375]	2494403	0					4.591655779049254e-07			73.20846684647799	-8.183979433198816e-07	0.42078967616991936	-3.5644883571869115e-07	0.40831555440816847	-0.0	0.420845280464564	-0.0	0.40682608290413713	-0.0	0.406596178519868
b2376	2494698	2494973	1	gene		2494698	0	O32528				4.591655779049254e-07			73.20846730564355	-8.183979433198816e-07	0.42078885777197605	-3.5644883571869115e-07	0.40831519795933274	-0.0	0.420845280464564	-0.0	0.40682608290413713	-0.0	0.406596178519868
b2377	2495050	2495292	-1	gene		2495050	0	P76521				4.591655779049254e-07			73.20846776480913	-8.183979433198816e-07	0.42078803937403275	-3.5644883571869115e-07	0.408314841510497	-0.0	0.420845280464564	-0.0	0.40682608290413713	-0.0	0.406596178519868
PM0-3621	2495578	2495644	1	promoter	[b2378]	2495578	0					4.591655779049254e-07			73.2084682239747	-8.183979433198816e-07	0.42078722097608945	-3.5644883571869115e-07	0.4083144850616613	-0.0	0.420845280464564	-0.0	0.40682608290413713	-0.0	0.406596178519868
b2378	2495645	2496565	1	gene		2495645	0	P0ACV2				4.591655779049254e-07			73.20846868314028	-8.183979433198816e-07	0.42078640257814615	-3.5644883571869115e-07	0.40831412861282557	-0.0	0.420845280464564	-0.0	0.40682608290413713	-0.0	0.406596178519868
b4680	2496921	2496992	1	gene		2496921	0	C1P610				4.591655779049254e-07			73.20846914230586	-8.183979433198816e-07	0.42078558418020284	-3.5644883571869115e-07	0.40831377216398984	-0.0	0.420845280464564	-0.0	0.40682608290413713	-0.0	0.406596178519868
b2379	2497057	2498295	-1	gene		2497057	0	P77434	Uncharacterized aminotransferase YfdZ OS=Escherichia coli (strain K12) GN=yfdZ PE=2 SV=1	alaC	Cytoplasm	0.005324965394301771	0.0071421967811822785	0.007483715623811858	73.20846960147144	1.6201413229528042e-05	0.42078476578225954	1.755794688369751e-05	0.4083134157151541	1.1893666766838612e-05	0.420845280464564	1.1536263666347996e-05	0.40682608290413713	1.635458307582869e-05	0.406596178519868
PM0-9593	2498296	2498399	-1	promoter	[b2379]	2498296	0					4.591655779049254e-07			73.21379456686573	-8.183979433198816e-07	0.4208009671954891	-3.5644883571869115e-07	0.4083309736620378	-0.0	0.42085717413133084	-0.0	0.4068376191678035	-0.0	0.4066125331029438
b2380	2498671	2500368	1	gene		2498671	0					4.591655779049254e-07			73.2137950260313	-8.183979433198816e-07	0.4208001487975458	-3.5644883571869115e-07	0.4083306172132021	-0.0	0.42085717413133084	-0.0	0.4068376191678035	-0.0	0.4066125331029438
b2381	2500383	2501117	1	gene		2500383	0					4.591655779049254e-07			73.21379548519691	-8.183979433198816e-07	0.4207993303996025	-3.5644883571869115e-07	0.40833026076436635	-0.0	0.42085717413133084	-0.0	0.4068376191678035	-0.0	0.4066125331029438
b2382	2501130	2501987	1	gene		2501130	0	P77396				4.591655779049254e-07			73.21379594436247	-8.183979433198816e-07	0.4207985120016592	-3.5644883571869115e-07	0.4083299043155306	-0.0	0.42085717413133084	-0.0	0.4068376191678035	-0.0	0.4066125331029438
b2383	2501990	2504485	-1	gene		2501990	0	P77439				4.591655779049254e-07			73.21379640352805	-8.183979433198816e-07	0.4207976936037159	-3.5644883571869115e-07	0.4083295478666949	-0.0	0.42085717413133084	-0.0	0.4068376191678035	-0.0	0.4066125331029438
b2384	2504510	2505547	-1	gene		2504510	0	P77585				4.591655779049254e-07			73.21379686269363	-8.183979433198816e-07	0.4207968752057726	-3.5644883571869115e-07	0.40832919141785917	-0.0	0.42085717413133084	-0.0	0.4068376191678035	-0.0	0.4066125331029438
b2385	2505547	2506632	-1	gene		2505547	0	P76524				4.591655779049254e-07			73.2137973218592	-8.183979433198816e-07	0.4207960568078293	-3.5644883571869115e-07	0.40832883496902345	-0.0	0.42085717413133084	-0.0	0.4068376191678035	-0.0	0.4066125331029438
b2386	2506647	2507894	-1	gene		2506647	0	P77579				4.591655779049254e-07			73.21379778102478	-8.183979433198816e-07	0.420795238409886	-3.5644883571869115e-07	0.4083284785201877	-0.0	0.42085717413133084	-0.0	0.4068376191678035	-0.0	0.4066125331029438
b2387	2507916	2508242	-1	gene		2507916	0	P69808				4.591655779049254e-07			73.21379824019036	-8.183979433198816e-07	0.42079442001194267	-3.5644883571869115e-07	0.408328122071352	-0.0	0.42085717413133084	-0.0	0.4068376191678035	-0.0	0.4066125331029438
b2388	2508461	2509426	-1	gene		2508461	0	P0A6V8	Glucokinase OS=Escherichia coli (strain K12) GN=glk PE=1 SV=1	glk	Cytoplasm	0.028554846020993962	0.028614019051212827	0.03214935906153787	73.21379869935593	0.00017593435389158752	0.42079360161399937	0.00011499972321891388	0.40832776562251627	0.00017591857169177365	0.42085717413133084	0.00020326693197856807	0.4068376191678035	0.00018141650661273635	0.4066125331029438
PM0-7761	2509427	2509461	-1	promoter	[b2388]	2509427	0					4.591655779049254e-07			73.24235354537694	-8.183979433198816e-07	0.42096953596789094	-3.5644883571869115e-07	0.4084427653457352	-0.0	0.4210330927030226	-0.0	0.40704088609978206	-0.0	0.40679394960955656
b2389	2509630	2510886	1	gene		2509630	0	P67729				4.591655779049254e-07			73.2423540045425	-8.183979433198816e-07	0.42096871756994764	-3.5644883571869115e-07	0.4084424088968995	-0.0	0.4210330927030226	-0.0	0.40704088609978206	-0.0	0.40679394960955656
b2390	2511001	2511327	1	gene		2511001	0	P64542				4.591655779049254e-07			73.24235446370808	-8.183979433198816e-07	0.42096789917200433	-3.5644883571869115e-07	0.40844205244806375	-0.0	0.4210330927030226	-0.0	0.40704088609978206	-0.0	0.40679394960955656
b2392	2511468	2512706	-1	gene		2511468	0	P0A769				4.591655779049254e-07			73.24235492287366	2.4228653303928475e-05	0.42096708077406103	7.090450994495022e-06	0.408441695999228	1.0457279976366975e-05	0.4210330927030226	3.1823684633609888e-06	0.40704088609978206	5.264952750729683e-06	0.40679394960955656
PM0-7661	2512707	2512734	-1	promoter	[b2392]	2512707	0					4.591655779049254e-07			73.24235538203924	-8.183979433198816e-07	0.42099130942736496	-3.5644883571869115e-07	0.40844878645022253	-0.0	0.421043549982999	-0.0	0.4070440684682454	-0.0	0.4067992145623073
PM00199	2513009	2513041	1	promoter	[b2393]	2513009	0					4.591655779049254e-07			73.24235584120481	-8.183979433198816e-07	0.42099049102942165	-3.5644883571869115e-07	0.4084484300013868	-0.0	0.421043549982999	-0.0	0.4070440684682454	-0.0	0.4067992145623073
b2393	2513042	2514244	1	gene		2513042	0	P0AFF2	Nucleoside permease nupC OS=Escherichia coli (strain K12) GN=nupC PE=1 SV=1	nupC	Cell inner membrane	0.008193372007925501	0.010009386298022806	0.008775238179884296	73.24235630037039	2.6363096195810566e-05	0.42098967263147835	1.7073983835624697e-05	0.4084480735525511	2.1070506913441866e-05	0.421043549982999	2.4939298368201337e-05	0.4070440684682454	2.3226437790562758e-05	0.4067992145623073
b2394	2514331	2515443	1	gene		2514331	0	P0CF93				4.591655779049254e-07			73.25054967237831	-8.183979433198816e-07	0.42101603572767415	-3.5644883571869115e-07	0.4084651475363867	-0.0	0.42106462048991244	-0.0	0.40706900776661364	-0.0	0.40682244100009785
b2395	2515643	2517832	-1	gene		2515643	0	P23842				4.591655779049254e-07			73.25055013154389	3.3995002557470932e-06	0.42101521732973085	1.053037746897051e-05	0.40846479108755096	8.645270379445903e-06	0.42106462048991244	6.893571012329367e-06	0.40706900776661364	4.362001469995027e-06	0.40682244100009785
b2396	2518041	2518116	-1	gene		2518041	0					4.591655779049254e-07			73.25055059070947	-8.183979433198816e-07	0.4210186168299866	-3.5644883571869115e-07	0.4084753214650199	-0.0	0.4210732657602919	-0.0	0.407075901337626	-0.0	0.4068268030015678
b2397	2518156	2518231	-1	gene		2518156	0					4.591655779049254e-07			73.25055104987504	-8.183979433198816e-07	0.4210177984320433	-3.5644883571869115e-07	0.4084749650161842	-0.0	0.4210732657602919	-0.0	0.407075901337626	-0.0	0.4068268030015678
PM00669	2518232	2518253	-1	promoter	[b2396, b2397]	2518232	0					4.591655779049254e-07			73.25055150904062	-8.183979433198816e-07	0.4210169800341	-3.5644883571869115e-07	0.40847460856734846	-0.0	0.4210732657602919	-0.0	0.407075901337626	-0.0	0.4068268030015678
PM0-46218	2518407	2518466	1	promoter	[b2399, b2398]	2518407	0					4.591655779049254e-07			73.25055196820621	-8.183979433198816e-07	0.4210161616361567	-3.5644883571869115e-07	0.40847425211851274	-0.0	0.4210732657602919	-0.0	0.407075901337626	-0.0	0.4068268030015678
b2398	2518467	2518811	1	gene		2518467	0	P0AD37				4.591655779049254e-07			73.25055242737177	-8.183979433198816e-07	0.4210153432382134	-3.5644883571869115e-07	0.408473895669677	-0.0	0.4210732657602919	-0.0	0.407075901337626	-0.0	0.4068268030015678
b2399	2518813	2519205	1	gene		2518813	0	P27238				4.591655779049254e-07			73.25055288653733	1.571782321624414e-05	0.4210145248402701	7.415560874285536e-06	0.4084735392208413	1.3050800558557566e-05	0.4210732657602919	7.482578548473872e-06	0.407075901337626	8.859059039296666e-06	0.4068268030015678
b2400	2519257	2520672	-1	gene		2519257	0	P04805	Glutamyl-tRNA synthetase OS=Escherichia coli (strain K12) GN=gltX PE=1 SV=1	gltX	Cytoplasm	0.22861621397435355	0.2280375237951946	0.2383753739940613	73.25055334570294	0.00048659955518695825	0.4210302426634863	0.0005825715159490535	0.4084809547817156	0.0005906031632026971	0.4210863165608505	0.0006820968208621036	0.4070833839161745	0.0006353980895030733	0.4068356620606071
PM329	2520673	2520784	-1	promoter	[b2400]	2520673	0					4.591655779049254e-07			73.47916955967727	-8.183979433198816e-07	0.4215168422186733	-3.5644883571869115e-07	0.4090635262976646	-0.0	0.4216769197240532	-0.0	0.4077654807370366	-0.0	0.4074710601501102
PM00654	2520924	2520930	1	promoter	[b2401, b2402, b2403, b2404]	2520924	0					4.591655779049254e-07			73.47917001884284	-8.183979433198816e-07	0.42151602382073	-3.5644883571869115e-07	0.4090631698488289	-0.0	0.4216769197240532	-0.0	0.4077654807370366	-0.0	0.4074710601501102
b2401	2520931	2521006	1	gene		2520931	0					4.591655779049254e-07			73.47917047800844	-8.183979433198816e-07	0.4215152054227867	-3.5644883571869115e-07	0.4090628133999932	-0.0	0.4216769197240532	-0.0	0.4077654807370366	-0.0	0.4074710601501102
b2402	2521051	2521126	1	gene		2521051	0					4.591655779049254e-07			73.47917093717399	-8.183979433198816e-07	0.4215143870248434	-3.5644883571869115e-07	0.40906245695115745	-0.0	0.4216769197240532	-0.0	0.4077654807370366	-0.0	0.4074710601501102
b2403	2521173	2521248	1	gene		2521173	0					4.591655779049254e-07			73.47917139633958	-8.183979433198816e-07	0.4215135686269001	-3.5644883571869115e-07	0.4090621005023217	-0.0	0.4216769197240532	-0.0	0.4077654807370366	-0.0	0.4074710601501102
b2404	2521253	2521328	1	gene		2521253	0					4.591655779049254e-07			73.47917185550516	-8.183979433198816e-07	0.4215127502289568	-3.5644883571869115e-07	0.409061744053486	-0.0	0.4216769197240532	-0.0	0.4077654807370366	-0.0	0.4074710601501102
b2405	2521593	2522477	-1	gene		2521593	0	P23841				4.591655779049254e-07			73.47917231467073	-8.183979433198816e-07	0.4215119318310135	-3.5644883571869115e-07	0.4090613876046503	-0.0	0.4216769197240532	-0.0	0.4077654807370366	-0.0	0.4074710601501102
PM163	2522478	2522563	-1	promoter	[b2405]	2522478	0					4.591655779049254e-07			73.47917277383631	-8.183979433198816e-07	0.4215111134330702	-3.5644883571869115e-07	0.40906103115581455	-0.0	0.4216769197240532	-0.0	0.4077654807370366	-0.0	0.4074710601501102
b2406	2522729	2523985	-1	gene		2522729	0	P45562				4.591655779049254e-07			73.47917323300189	-8.183979433198816e-07	0.4215102950351269	-3.5644883571869115e-07	0.4090606747069788	-0.0	0.4216769197240532	-0.0	0.4077654807370366	-0.0	0.4074710601501102
b2407	2524045	2524878	-1	gene		2524045	0	P45563				4.591655779049254e-07			73.47917369216745	-8.183979433198816e-07	0.4215094766371836	-3.5644883571869115e-07	0.4090603182581431	-0.0	0.4216769197240532	-0.0	0.4077654807370366	-0.0	0.4074710601501102
PM501	2524879	2524910	-1	promoter	[b2406, b2407]	2524879	0					4.591655779049254e-07			73.47917415133304	-8.183979433198816e-07	0.4215086582392403	-3.5644883571869115e-07	0.40905996180930737	-0.0	0.4216769197240532	-0.0	0.4077654807370366	-0.0	0.4074710601501102
b2408	2525127	2525891	1	gene		2525127	0	P45564				4.591655779049254e-07			73.47917461049863	-8.183979433198816e-07	0.42150783984129697	-3.5644883571869115e-07	0.40905960536047165	-0.0	0.4216769197240532	-0.0	0.4077654807370366	-0.0	0.4074710601501102
b2409	2525930	2526856	-1	gene		2525930	0	P0ACR7				4.591655779049254e-07			73.47917506966421	-8.183979433198816e-07	0.42150702144335367	-3.5644883571869115e-07	0.4090592489116359	-0.0	0.4216769197240532	-0.0	0.4077654807370366	-0.0	0.4074710601501102
b2410	2526946	2527944	1	gene		2526946	0	P39836				4.591655779049254e-07			73.47917552882977	1.3291478697497195e-05	0.42150620304541037	8.397150550566472e-06	0.4090588924628002	1.4752873823366972e-05	0.4216769197240532	1.4943455738226219e-05	0.4077654807370366	1.508962794422903e-05	0.4074710601501102
b4546	2527941	2528159	-1	gene		2527944	0	P0AD40				4.591655779049254e-07			73.47917598799535	-8.183979433198816e-07	0.42151949452410786	-3.5644883571869115e-07	0.40906728961335076	-0.0	0.42169167259787654	-0.0	0.4077804241927748	-0.0	0.4074861497780544
b2411	2528161	2530176	-1	gene		2528161	0	P15042	DNA ligase OS=Escherichia coli (strain K12) GN=ligA PE=1 SV=2	ligA	Cytoplasm	0.03545236549126141	0.035697113607711835	0.034661796027153934	73.47917644716092	4.6684003141257635e-05	0.42151867612616456	5.877016317957611e-05	0.40906693316451503	5.0483015268181174e-05	0.42169167259787654	4.412940954587476e-05	0.4077804241927748	4.0422331358300994e-05	0.4074861497780544
PM0-10090	2530177	2530201	-1	promoter	[b2411, b4546]	2530177	0					4.591655779049254e-07			73.51462881265219	-8.183979433198816e-07	0.42156536012930584	-3.5644883571869115e-07	0.4091257033276946	-0.0	0.4217421556131447	-0.0	0.4078245536023207	-0.0	0.40752657210941273
b2412	2530247	2531233	-1	gene		2530247	0	P77173	Cell division protein ZipA OS=Escherichia coli (strain K12) GN=zipA PE=1 SV=3	zipA	Cell inner membrane	0.07493332419634212	0.06305578244802452	0.061268736058856715	73.51462927181777	0.00012028299818981735	0.42156454173136254	7.081720832350554e-05	0.4091253468788589	7.650824003483136e-05	0.4217421556131447	6.054808443524998e-05	0.4078245536023207	6.674166054086876e-05	0.40752657210941273
b2413	2531463	2532224	1	gene		2531463	0	P0A6J3				4.591655779049254e-07			73.58956259601409	-8.183979433198816e-07	0.4216848247295524	-3.5644883571869115e-07	0.4091961640871824	-0.0	0.42181866385317957	-0.0	0.40788510168675596	-0.0	0.4075933137699536
PM0-10091	2532344	2532408	1	promoter	[b2414]	2532344	0					4.591655779049254e-07			73.5895630551797	-8.183979433198816e-07	0.4216840063316091	-3.5644883571869115e-07	0.4091958076383467	-0.0	0.42181866385317957	-0.0	0.40788510168675596	-0.0	0.4075933137699536
b2414	2532409	2533380	1	gene		2532409	0	P0ABK5	Cysteine synthase A OS=Escherichia coli (strain K12) GN=cysK PE=1 SV=2	cysK	Cytoplasm	4.1936659449637625	4.3083415941067456	3.8876208986994767	73.58956351434526	0.012068068481288066	0.42168318793366577	0.01217348554776249	0.40919545118951095	0.014598928913795637	0.42181866385317957	0.013390117354736409	0.40788510168675596	0.012455635858872702	0.4075933137699536
PM00633	2533498	2533763	1	promoter	[b2415, b2416, b2417]	2533498	0					4.591655779049254e-07			77.78322945930904	-8.183979433198816e-07	0.4337512564149538	-3.5644883571869115e-07	0.42136893673727344	-0.0	0.4364175927669752	-0.0	0.42127521904149234	-0.0	0.42004894962882633
b2415	2533764	2534021	1	gene		2533764	0					4.591655779049254e-07			77.7832299184746	-8.183979433198816e-07	0.4337504380170105	-3.5644883571869115e-07	0.4213685802884377	-0.0	0.4364175927669752	-0.0	0.42127521904149234	-0.0	0.42004894962882633
b2416	2534066	2535793	1	gene		2534066	0	P08839	Phosphoenolpyruvate-protein phosphotransferase OS=Escherichia coli (strain K12) GN=ptsI PE=1 SV=1	ptsI	Cytoplasm	1.1045328346891807	1.0210104261192494	1.0711877804619785	77.7832303776402	0.0025407499107615284	0.4337496196190672	0.0019536475356206726	0.421368223839602	0.002507144272777025	0.4364175927669752	0.002710025614146266	0.42127521904149234	0.0028895526889374562	0.42004894962882633
PM00411	2535480	2535833	1	promoter	[b2417]	2535793	0					4.591655779049254e-07			78.88776321232936	-8.183979433198816e-07	0.43629036952982875	-3.5644883571869115e-07	0.42332187137522265	-0.0	0.43892473703975227	-0.0	0.4239852446556386	-0.0	0.4229385023177638
b2417	2535834	2536343	1	gene		2535834	0	P69783	Glucose-specific phosphotransferase enzyme IIA component OS=Escherichia coli (strain K12) GN=crr PE=1 SV=2	crr	Cytoplasm	1.0143582348290217	0.9965932832385	1.1267843024855086	78.88776367149494	0.004558501593584329	0.43628955113188544	0.003224382566679988	0.4233215149263869	0.005150265635239315	0.43892473703975227	0.003870698865022083	0.4239852446556386	0.0038586565539427678	0.4229385023177638
b2418	2536386	2537237	-1	gene		2536386	0	P40191				4.591655779049254e-07			79.90212190632396	0.00010672011844440746	0.4408480527254698	8.551476947633284e-05	0.42654589749306693	5.354071392004895e-05	0.44407500267499156	0.00014211477157681325	0.42785594352066064	0.00012621413676118938	0.42679715887170655
PM0-10092	2537238	2537319	-1	promoter	[b2418]	2537238	0					4.591655779049254e-07			79.90212236548953	-8.183979433198816e-07	0.4409547728439142	-3.5644883571869115e-07	0.42663141226254325	-0.0	0.4441285433889116	-0.0	0.42799805829223747	-0.0	0.4269233730084677
PM-8766	2537315	2537341	1	promoter	[b2420, b2419]	2537319	0					4.591655779049254e-07			79.90212282465511	-8.183979433198816e-07	0.4409539544459709	-3.5644883571869115e-07	0.4266310558137075	-0.0	0.4441285433889116	-0.0	0.42799805829223747	-0.0	0.4269233730084677
b2419	2537342	2537716	1	gene		2537342	0	Q47702				4.591655779049254e-07			79.90212328382069	-8.183979433198816e-07	0.4409531360480276	-3.5644883571869115e-07	0.4266306993648718	-0.0	0.4441285433889116	-0.0	0.42799805829223747	-0.0	0.4269233730084677
b2420	2537749	2538483	1	gene		2537749	0	P78271				4.591655779049254e-07			79.90212374298626	-8.183979433198816e-07	0.4409523176500843	-3.5644883571869115e-07	0.4266303429160361	-0.0	0.4441285433889116	-0.0	0.42799805829223747	-0.0	0.4269233730084677
b2421	2538672	2539583	-1	gene		2538672	0	P16703				4.591655779049254e-07			79.90212420215184	0.0004148892265698475	0.440951499252141	0.0005050806488429181	0.42662998646720035	0.0005323973445740146	0.4441285433889116	0.00046699303235428404	0.42799805829223747	0.0004578329814547706	0.4269233730084677
b2422	2539717	2540814	-1	gene		2539717	0	P16676	Sulfate/thiosulfate import ATP-binding protein CysA OS=Escherichia coli (strain K12) GN=cysA PE=3 SV=2	cysA	Cell inner membrane	0.04804387424424917	0.05009733316449011	0.04517760150945131	79.90212466131743	0.00017684200532005895	0.44136638847871085	0.00016676329290317635	0.42713506711604327	0.00018521203354160678	0.4446609407334856	0.0002157743081793632	0.42846505132459173	0.00019487922558281283	0.4273812059899225
b2423	2540804	2541679	-1	gene		2540814	0	P0AEB0	Sulfate transport system permease protein CysW OS=Escherichia coli (strain K12) GN=cysW PE=1 SV=1	cysW	Cell inner membrane	0.0024367561846140085	0.0020155257824074103	0.002116536818640613	79.95016853556166	5.3250562356675134e-06	0.4415432304840309	3.1168956072187814e-06	0.4273018304089464	3.2572763234189945e-06	0.4448461527670272	3.622230854779256e-06	0.4286808256327711	6.036658864319497e-06	0.42757608521550533
b2424	2541679	2542512	-1	gene		2541679	0	P16701	Sulfate transport system permease protein CysT OS=Escherichia coli (strain K12) GN=cysU PE=3 SV=1	cysU	Cell inner membrane	0.013545794427253677	0.012509965833354316	0.013041730259631795	79.95260529174627	-8.183979433198816e-07	0.44154855554026656	-3.5644883571869115e-07	0.42730494730455365	-0.0	0.44484941004335066	-0.0	0.42868444786362586	-0.0	0.42758212187436967
b2425	2542512	2543528	-1	gene		2542512	0	P16700	Thiosulfate-binding protein OS=Escherichia coli (strain K12) GN=cysP PE=1 SV=1	cysP	Periplasm	0.2435001910998758	0.24419157388106766	0.253218181456544	79.96615108617354	0.00017189658548471667	0.44154773714232326	0.00021273564411917353	0.4273045908557179	0.00020758755214610818	0.44484941004335066	0.00018154474719534738	0.42868444786362586	0.00019801616336593793	0.42758212187436967
PM00196	2543529	2543557	-1	promoter	[b2421, b2422, b2423, b2424, b2425]	2543529	0					4.591655779049254e-07			80.20965127727341	-8.183979433198816e-07	0.441719633727808	-3.5644883571869115e-07	0.4275173264998371	-0.0	0.4450569975954968	-0.0	0.4288659926108212	-0.0	0.4277801380377356
b2426	2543832	2544623	-1	gene		2543832	0	P37440				4.591655779049254e-07			80.20965173643897	2.7373258433360416e-06	0.4417188153298647	3.881688150213061e-06	0.42751697005100137	2.651162687843304e-06	0.4450569975954968	3.701485981826906e-06	0.4288659926108212	3.262586609489607e-06	0.4277801380377356
PM0-10094	2544624	2544671	-1	promoter	[b2426]	2544624	0					4.591655779049254e-07			80.20965219560455	-8.183979433198816e-07	0.441721552655708	-3.5644883571869115e-07	0.42752085173915155	-0.0	0.4450596487581846	-0.0	0.42886969409680303	-0.0	0.4277834006243451
b2427	2544752	2545609	-1	gene		2544752	0	P77245				4.591655779049254e-07			80.20965265477012	-8.183979433198816e-07	0.4417207342577647	-3.5644883571869115e-07	0.4275204952903158	-0.0	0.4450596487581846	-0.0	0.42886969409680303	-0.0	0.4277834006243451
PM0-10266	2545610	2545793	-1	promoter	[b2427]	2545610	0					4.591655779049254e-07			80.2096531139357	-8.183979433198816e-07	0.4417199158598214	-3.5644883571869115e-07	0.4275201388414801	-0.0	0.4450596487581846	-0.0	0.42886969409680303	-0.0	0.4277834006243451
PM0-10275	2545733	2545772	1	promoter	[b2429, b2428]	2545793	1					4.591655779049254e-07			80.20965357310128	-8.183979433198816e-07	0.4417190974618781	-3.5644883571869115e-07	0.4275197823926444	-0.0	0.4450596487581846	-0.0	0.42886969409680303	-0.0	0.4277834006243451
b2428	2545773	2546669	1	gene		2545793	0	P76535				4.591655779049254e-07			80.20965403226684	0.00043117242818402644	0.4417182790639348	0.00046325350573283864	0.42751942594380865	0.0003399512936762602	0.4450596487581846	0.0001371189427769467	0.42886969409680303	0.0001695434702632101	0.4277834006243451
b2429	2546673	2548097	1	gene		2546673	0	P77272				4.591655779049254e-07			80.20965449143243	-8.183979433198816e-07	0.4421494514921188	-3.5644883571869115e-07	0.4279826794495415	-0.0	0.44539960005186086	-0.0	0.42900681303958	-0.0	0.4279529440946083
b2430	2548102	2549406	1	gene		2548102	0	P77619				4.591655779049254e-07			80.20965495059801	-8.183979433198816e-07	0.4421486330941755	-3.5644883571869115e-07	0.42798232300070577	-0.0	0.44539960005186086	-0.0	0.42900681303958	-0.0	0.4279529440946083
b2431	2549646	2550545	-1	gene		2549646	0	P76536	Uncharacterized protein yfeX OS=Escherichia coli (strain K12) GN=yfeX PE=3 SV=2	yfeX	Cytoplasm	0.026847918406915867	0.02471740589434135	0.02679390944103837	80.20965540976357	0.00019001768966854518	0.4421478146962322	0.00018304973807078734	0.42798196655187004	0.0002000581931662509	0.44539960005186086	0.00020320453480710804	0.42900681303958	0.00021854727469963859	0.4279529440946083
b2432	2550641	2551216	-1	gene		2550641	0	P76537				4.591655779049254e-07			80.2365033281705	4.7782649874029805e-05	0.44233783238590074	5.324506696598021e-05	0.4281650162899408	3.485209532783443e-05	0.4455996582450271	4.441865216522622e-05	0.4292100175743871	4.255431485468524e-05	0.428171491369308
PM0-3684	2551217	2551243	-1	promoter	[b2431, b2432]	2551217	0					4.591655779049254e-07			80.23650378733608	-8.183979433198816e-07	0.4423856150357748	-3.5644883571869115e-07	0.42821826135690677	-0.0	0.44563451034035495	-0.0	0.4292544362265523	-0.0	0.42821404568416266
b2433	2551277	2551726	-1	gene		2551277	0	P76538				4.591655779049254e-07			80.23650424650165	-8.183979433198816e-07	0.4423847966378315	-3.5644883571869115e-07	0.42821790490807105	-0.0	0.44563451034035495	-0.0	0.4292544362265523	-0.0	0.42821404568416266
b2434	2551713	2552138	-1	gene		2551726	0	P76539				4.591655779049254e-07			80.23650470566724	1.3615857308478002e-05	0.4423839782398882	1.1547133441287698e-05	0.4282175484592353	1.822465023798315e-05	0.44563451034035495	2.620270427714992e-05	0.4292544362265523	1.1013518008579017e-05	0.42821404568416266
PM0-2921	2552241	2552351	1	promoter	[b2436, b2435]	2552241	0					4.591655779049254e-07			80.23650516483279	-8.183979433198816e-07	0.44239759409719664	-3.5644883571869115e-07	0.42822909559267663	-0.0	0.44565273499059294	-0.0	0.42928063893082946	-0.0	0.42822505920217124
b2435	2552352	2553221	1	gene		2552352	0	P36548	N-acetylmuramoyl-L-alanine amidase AmiA OS=Escherichia coli (strain K12) GN=amiA PE=1 SV=1	amiA	Periplasm	0.0033231691725880003	0.004206600079639965	0.003972902845185085	80.23650562399837	2.627258646339621e-06	0.44239677569925334	1.6395288118392035e-06	0.4282287391438409	1.7947437771578918e-06	0.44565273499059294	4.283157802578836e-06	0.42928063893082946	3.4986337951407457e-06	0.42822505920217124
PM0-2922	2553205	2553224	1	promoter	[b2436]	2553221	0					4.591655779049254e-07			80.23982879317097	-8.183979433198816e-07	0.4423994029578997	-3.5644883571869115e-07	0.42823037867265273	-0.0	0.4456545297343701	-0.0	0.42928492208863206	-0.0	0.42822855783596636
